corpus_id,domain,strategy,chunk_size,embedding_model,threshold,hit_rate_at_1,hit_rate_at_3,hit_rate_at_5,mrr,ndcg_at_5,context_precision
who_covid,medical_guideline,sentence_based,512,sentence-transformers/all-MiniLM-L6-v2,0.7,0.42857142857142855,0.6326530612244898,0.7142857142857143,0.5336734693877551,0.5786769872501814,0.1510204081632653
who_covid,medical_guideline,sentence_based,512,sentence-transformers/all-MiniLM-L6-v2,0.8,0.42857142857142855,0.6224489795918368,0.7040816326530612,0.5285714285714286,0.5722389285402685,0.14285714285714285
who_covid,medical_guideline,sentence_based,512,sentence-transformers/all-MiniLM-L6-v2,0.9,0.42857142857142855,0.6122448979591837,0.6938775510204082,0.523469387755102,0.5658008698303557,0.1387755102040816
who_covid,medical_guideline,sentence_based,512,BAAI/bge-large-en-v1.5,0.5,0.7244897959183674,0.8775510204081632,0.9387755102040817,0.8051020408163266,0.8385181594786303,0.27959183673469384
who_covid,medical_guideline,sentence_based,512,BAAI/bge-large-en-v1.5,0.6,0.6836734693877551,0.8571428571428571,0.9285714285714286,0.7765306122448979,0.8145254279926859,0.22448979591836735
who_covid,medical_guideline,sentence_based,512,BAAI/bge-large-en-v1.5,0.7,0.6224489795918368,0.8367346938775511,0.8979591836734694,0.7314625850340136,0.7733224963869816,0.1897959183673469
who_covid,medical_guideline,sentence_based,512,BAAI/bge-large-en-v1.5,0.8,0.6020408163265306,0.826530612244898,0.8775510204081632,0.7124149659863945,0.7540688963131599,0.17755102040816326
who_covid,medical_guideline,sentence_based,512,BAAI/bge-large-en-v1.5,0.9,0.6020408163265306,0.8163265306122449,0.8673469387755102,0.7090136054421768,0.7489668554968333,0.173469387755102
who_covid,medical_guideline,sentence_based,512,nomic-ai/nomic-embed-text-v1.5,0.5,0.7755102040816326,0.8673469387755102,0.9183673469387755,0.8285714285714286,0.8509707914383354,0.2836734693877551
who_covid,medical_guideline,sentence_based,512,nomic-ai/nomic-embed-text-v1.5,0.6,0.7040816326530612,0.8163265306122449,0.8979591836734694,0.7744897959183674,0.8051551325661337,0.2183673469387755
who_covid,medical_guideline,sentence_based,512,nomic-ai/nomic-embed-text-v1.5,0.7,0.6326530612244898,0.7653061224489796,0.8469387755102041,0.71156462585034,0.7452666606638015,0.17755102040816326
who_covid,medical_guideline,sentence_based,512,nomic-ai/nomic-embed-text-v1.5,0.8,0.6122448979591837,0.7448979591836735,0.826530612244898,0.6928571428571427,0.7261945152920818,0.16734693877551018
who_covid,medical_guideline,sentence_based,512,nomic-ai/nomic-embed-text-v1.5,0.9,0.6122448979591837,0.7346938775510204,0.8163265306122449,0.6877551020408162,0.7197564565821689,0.16326530612244894
who_covid,medical_guideline,sentence_based,1024,sentence-transformers/all-MiniLM-L6-v2,0.5,0.4897959183673469,0.6530612244897959,0.7244897959183674,0.5748299319727891,0.6119794381067614,0.21428571428571427
who_covid,medical_guideline,sentence_based,1024,sentence-transformers/all-MiniLM-L6-v2,0.6,0.40816326530612246,0.5204081632653061,0.5714285714285714,0.4653061224489796,0.49159755413987444,0.12857142857142856
who_covid,medical_guideline,sentence_based,1024,sentence-transformers/all-MiniLM-L6-v2,0.7,0.35714285714285715,0.45918367346938777,0.5,0.40884353741496593,0.4315276275354404,0.10408163265306122
who_covid,medical_guideline,sentence_based,1024,sentence-transformers/all-MiniLM-L6-v2,0.8,0.32653061224489793,0.41836734693877553,0.46938775510204084,0.37517006802721087,0.3984248015524106,0.09387755102040815
who_covid,medical_guideline,sentence_based,1024,sentence-transformers/all-MiniLM-L6-v2,0.9,0.32653061224489793,0.41836734693877553,0.45918367346938777,0.3726190476190476,0.3940301427965596,0.09183673469387756
who_covid,medical_guideline,sentence_based,1024,BAAI/bge-large-en-v1.5,0.5,0.5408163265306123,0.7346938775510204,0.7959183673469388,0.64421768707483,0.6823745984556817,0.2530612244897959
who_covid,medical_guideline,sentence_based,1024,BAAI/bge-large-en-v1.5,0.6,0.4489795918367347,0.6122448979591837,0.673469387755102,0.5363945578231293,0.5707820320004968,0.16530612244897958
who_covid,medical_guideline,sentence_based,1024,BAAI/bge-large-en-v1.5,0.7,0.3979591836734694,0.5612244897959183,0.6224489795918368,0.485374149659864,0.5197616238372316,0.13061224489795917
who_covid,medical_guideline,sentence_based,1024,BAAI/bge-large-en-v1.5,0.8,0.37755102040816324,0.5306122448979592,0.5918367346938775,0.4576530612244898,0.49113220283741754,0.11836734693877549
who_covid,medical_guideline,sentence_based,1024,BAAI/bge-large-en-v1.5,0.9,0.3673469387755102,0.5204081632653061,0.5816326530612245,0.44744897959183677,0.48092812120476447,0.11632653061224488
who_covid,medical_guideline,sentence_based,1024,nomic-ai/nomic-embed-text-v1.5,0.5,0.7040816326530612,0.8367346938775511,0.8775510204081632,0.7710884353741495,0.7977805791753829,0.33673469387755117
who_covid,medical_guideline,sentence_based,1024,nomic-ai/nomic-embed-text-v1.5,0.6,0.5510204081632653,0.7244897959183674,0.7959183673469388,0.6377551020408163,0.67696995082542,0.21020408163265308
who_covid,medical_guideline,sentence_based,1024,nomic-ai/nomic-embed-text-v1.5,0.7,0.4897959183673469,0.673469387755102,0.7653061224489796,0.5857142857142857,0.630078474989099,0.16530612244897958
who_covid,medical_guideline,sentence_based,1024,nomic-ai/nomic-embed-text-v1.5,0.8,0.4387755102040816,0.6224489795918368,0.7244897959183674,0.5394557823129251,0.5852359246062796,0.14897959183673468
who_covid,medical_guideline,sentence_based,1024,nomic-ai/nomic-embed-text-v1.5,0.9,0.4387755102040816,0.6224489795918368,0.7244897959183674,0.5394557823129251,0.5852359246062796,0.14693877551020407
who_covid,medical_guideline,recursive,256,sentence-transformers/all-MiniLM-L6-v2,0.5,0.45918367346938777,0.6938775510204082,0.826530612244898,0.6013605442176871,0.657703972656074,0.19183673469387752
who_covid,medical_guideline,recursive,256,sentence-transformers/all-MiniLM-L6-v2,0.6,0.4387755102040816,0.673469387755102,0.7653061224489796,0.5712585034013605,0.6201643554983728,0.15918367346938772
who_covid,medical_guideline,recursive,256,sentence-transformers/all-MiniLM-L6-v2,0.7,0.4387755102040816,0.673469387755102,0.7653061224489796,0.5712585034013605,0.6201643554983728,0.15714285714285714
who_covid,medical_guideline,recursive,256,sentence-transformers/all-MiniLM-L6-v2,0.8,0.4387755102040816,0.673469387755102,0.7653061224489796,0.5712585034013605,0.6201643554983728,0.15714285714285714
who_covid,medical_guideline,recursive,256,sentence-transformers/all-MiniLM-L6-v2,0.9,0.4387755102040816,0.673469387755102,0.7653061224489796,0.5712585034013605,0.6201643554983728,0.15714285714285714
who_covid,medical_guideline,recursive,256,BAAI/bge-large-en-v1.5,0.5,0.7244897959183674,0.9183673469387755,0.9387755102040817,0.8192176870748299,0.8498109762130592,0.22448979591836735
who_covid,medical_guideline,recursive,256,BAAI/bge-large-en-v1.5,0.6,0.6938775510204082,0.9081632653061225,0.9387755102040817,0.7991496598639456,0.8346863084661816,0.19183673469387752
who_covid,medical_guideline,recursive,256,BAAI/bge-large-en-v1.5,0.7,0.6938775510204082,0.8979591836734694,0.9285714285714286,0.794047619047619,0.8282482497562688,0.1877551020408163
who_covid,medical_guideline,recursive,256,BAAI/bge-large-en-v1.5,0.8,0.6938775510204082,0.8979591836734694,0.9285714285714286,0.794047619047619,0.8282482497562688,0.1877551020408163
who_covid,medical_guideline,recursive,256,BAAI/bge-large-en-v1.5,0.9,0.6938775510204082,0.8979591836734694,0.9285714285714286,0.794047619047619,0.8282482497562688,0.1877551020408163
who_covid,medical_guideline,recursive,256,nomic-ai/nomic-embed-text-v1.5,0.5,0.6938775510204082,0.826530612244898,0.9081632653061225,0.7767006802721089,0.8096103673779013,0.2183673469387755
who_covid,medical_guideline,recursive,256,nomic-ai/nomic-embed-text-v1.5,0.6,0.6530612244897959,0.826530612244898,0.9081632653061225,0.7545918367346939,0.7932102577933541,0.1877551020408163
who_covid,medical_guideline,recursive,256,nomic-ai/nomic-embed-text-v1.5,0.7,0.6530612244897959,0.8163265306122449,0.8979591836734694,0.7494897959183674,0.7867721990834412,0.18163265306122445
who_covid,medical_guideline,recursive,256,nomic-ai/nomic-embed-text-v1.5,0.8,0.6530612244897959,0.8163265306122449,0.8979591836734694,0.7494897959183674,0.7867721990834412,0.18163265306122445
who_covid,medical_guideline,recursive,256,nomic-ai/nomic-embed-text-v1.5,0.9,0.6530612244897959,0.8163265306122449,0.8877551020408163,0.7469387755102042,0.7823775403275903,0.17959183673469387
who_covid,medical_guideline,recursive,512,sentence-transformers/all-MiniLM-L6-v2,0.5,0.5102040816326531,0.7040816326530612,0.7755102040816326,0.6166666666666666,0.6566041934445822,0.22448979591836735
who_covid,medical_guideline,recursive,512,sentence-transformers/all-MiniLM-L6-v2,0.6,0.47959183673469385,0.6530612244897959,0.7142857142857143,0.5772108843537415,0.6118403892891278,0.15918367346938775
who_covid,medical_guideline,recursive,512,sentence-transformers/all-MiniLM-L6-v2,0.7,0.47959183673469385,0.6428571428571429,0.7040816326530612,0.572108843537415,0.6054023305792149,0.14285714285714285
who_covid,medical_guideline,recursive,512,sentence-transformers/all-MiniLM-L6-v2,0.8,0.47959183673469385,0.6428571428571429,0.7040816326530612,0.572108843537415,0.6054023305792149,0.14285714285714285
who_covid,medical_guideline,recursive,512,sentence-transformers/all-MiniLM-L6-v2,0.9,0.47959183673469385,0.6428571428571429,0.7040816326530612,0.572108843537415,0.6054023305792149,0.14081632653061224
who_covid,medical_guideline,recursive,512,BAAI/bge-large-en-v1.5,0.5,0.7551020408163265,0.8673469387755102,0.9387755102040817,0.8270408163265306,0.8548945733922897,0.27142857142857146
who_covid,medical_guideline,recursive,512,BAAI/bge-large-en-v1.5,0.6,0.7346938775510204,0.8469387755102041,0.9183673469387755,0.8049319727891158,0.8331503922333972,0.21020408163265308
who_covid,medical_guideline,recursive,512,BAAI/bge-large-en-v1.5,0.7,0.7244897959183674,0.8367346938775511,0.9081632653061225,0.7947278911564627,0.8229463106007442,0.1897959183673469
who_covid,medical_guideline,recursive,512,BAAI/bge-large-en-v1.5,0.8,0.7244897959183674,0.8367346938775511,0.9081632653061225,0.7947278911564627,0.8229463106007442,0.18571428571428567
who_covid,medical_guideline,recursive,512,BAAI/bge-large-en-v1.5,0.9,0.7244897959183674,0.8367346938775511,0.9081632653061225,0.7947278911564627,0.8229463106007442,0.18367346938775506
who_covid,medical_guideline,recursive,512,nomic-ai/nomic-embed-text-v1.5,0.5,0.673469387755102,0.8979591836734694,0.9285714285714286,0.7787414965986394,0.8167081502300295,0.27142857142857146
who_covid,medical_guideline,recursive,512,nomic-ai/nomic-embed-text-v1.5,0.6,0.6326530612244898,0.8673469387755102,0.8979591836734694,0.7430272108843538,0.78232988240933,0.21224489795918364
who_covid,medical_guideline,recursive,512,nomic-ai/nomic-embed-text-v1.5,0.7,0.6122448979591837,0.8571428571428571,0.8979591836734694,0.7280612244897958,0.7709712375851927,0.1877551020408163
who_covid,medical_guideline,recursive,512,nomic-ai/nomic-embed-text-v1.5,0.8,0.6020408163265306,0.8469387755102041,0.8877551020408163,0.7178571428571427,0.7607671559525396,0.1836734693877551
who_covid,medical_guideline,recursive,512,nomic-ai/nomic-embed-text-v1.5,0.9,0.6020408163265306,0.8469387755102041,0.8877551020408163,0.7178571428571427,0.7607671559525396,0.18163265306122445
who_covid,medical_guideline,recursive,1024,sentence-transformers/all-MiniLM-L6-v2,0.5,0.5204081632653061,0.7755102040816326,0.8367346938775511,0.6474489795918368,0.6952562413749472,0.26326530612244897
who_covid,medical_guideline,recursive,1024,sentence-transformers/all-MiniLM-L6-v2,0.6,0.45918367346938777,0.673469387755102,0.7653061224489796,0.5746598639455782,0.622352329769508,0.19183673469387755
who_covid,medical_guideline,recursive,1024,sentence-transformers/all-MiniLM-L6-v2,0.7,0.40816326530612246,0.6326530612244898,0.7142857142857143,0.5227891156462585,0.570703285773132,0.15714285714285717
who_covid,medical_guideline,recursive,1024,sentence-transformers/all-MiniLM-L6-v2,0.8,0.40816326530612246,0.6326530612244898,0.7142857142857143,0.5227891156462585,0.570703285773132,0.14693877551020407
who_covid,medical_guideline,recursive,1024,sentence-transformers/all-MiniLM-L6-v2,0.9,0.40816326530612246,0.6326530612244898,0.7142857142857143,0.5227891156462585,0.570703285773132,0.14693877551020407
who_covid,medical_guideline,recursive,1024,BAAI/bge-large-en-v1.5,0.5,0.6020408163265306,0.7448979591836735,0.8061224489795918,0.6816326530612244,0.7127448125956224,0.2387755102040816
who_covid,medical_guideline,recursive,1024,BAAI/bge-large-en-v1.5,0.6,0.5102040816326531,0.6836734693877551,0.7653061224489796,0.60578231292517,0.6454451734939952,0.18571428571428567
who_covid,medical_guideline,recursive,1024,BAAI/bge-large-en-v1.5,0.7,0.4897959183673469,0.6326530612244898,0.7142857142857143,0.5722789115646258,0.6075060331235456,0.1551020408163265
who_covid,medical_guideline,recursive,1024,BAAI/bge-large-en-v1.5,0.8,0.4897959183673469,0.6224489795918368,0.7040816326530612,0.5671768707482993,0.6010679744136327,0.14489795918367346
who_covid,medical_guideline,recursive,1024,BAAI/bge-large-en-v1.5,0.9,0.4897959183673469,0.6224489795918368,0.7040816326530612,0.5671768707482993,0.6010679744136327,0.14489795918367346
who_covid,medical_guideline,recursive,1024,nomic-ai/nomic-embed-text-v1.5,0.5,0.6428571428571429,0.8061224489795918,0.8979591836734694,0.7379251700680272,0.7778435592884577,0.2979591836734694
who_covid,medical_guideline,recursive,1024,nomic-ai/nomic-embed-text-v1.5,0.6,0.5306122448979592,0.7653061224489796,0.8571428571428571,0.652891156462585,0.7039849828307325,0.22448979591836735
who_covid,medical_guideline,recursive,1024,nomic-ai/nomic-embed-text-v1.5,0.7,0.47959183673469385,0.7244897959183674,0.8163265306122449,0.610374149659864,0.6620746691645526,0.1877551020408163
who_covid,medical_guideline,recursive,1024,nomic-ai/nomic-embed-text-v1.5,0.8,0.47959183673469385,0.7244897959183674,0.8163265306122449,0.6086734693877551,0.6607386512709663,0.1714285714285714
who_covid,medical_guideline,recursive,1024,nomic-ai/nomic-embed-text-v1.5,0.9,0.47959183673469385,0.7244897959183674,0.8163265306122449,0.6086734693877551,0.6607386512709663,0.1693877551020408
who_covid,medical_guideline,semantic,256,sentence-transformers/all-MiniLM-L6-v2,0.5,0.3979591836734694,0.6224489795918368,0.6938775510204082,0.5134353741496598,0.5587765811718005,0.173469387755102
who_covid,medical_guideline,semantic,256,sentence-transformers/all-MiniLM-L6-v2,0.6,0.3673469387755102,0.5714285714285714,0.6530612244897959,0.473469387755102,0.5183468597162804,0.14693877551020407
who_covid,medical_guideline,semantic,256,sentence-transformers/all-MiniLM-L6-v2,0.7,0.32653061224489793,0.5102040816326531,0.5714285714285714,0.4212585034013605,0.4589843151723218,0.11632653061224488
who_covid,medical_guideline,semantic,256,sentence-transformers/all-MiniLM-L6-v2,0.8,0.32653061224489793,0.5102040816326531,0.5612244897959183,0.41870748299319727,0.4545896564164709,0.11224489795918366
who_covid,medical_guideline,semantic,256,sentence-transformers/all-MiniLM-L6-v2,0.9,0.3163265306122449,0.5,0.5510204081632653,0.4085034013605442,0.44438557478381785,0.11020408163265305
who_covid,medical_guideline,semantic,256,BAAI/bge-large-en-v1.5,0.5,0.7755102040816326,0.8775510204081632,0.8979591836734694,0.8277210884353741,0.8455608917742816,0.27142857142857146
who_covid,medical_guideline,semantic,256,BAAI/bge-large-en-v1.5,0.6,0.7551020408163265,0.8775510204081632,0.8979591836734694,0.8158163265306121,0.8366928280352147,0.20816326530612245
who_covid,medical_guideline,semantic,256,BAAI/bge-large-en-v1.5,0.7,0.7040816326530612,0.8367346938775511,0.8469387755102041,0.7673469387755101,0.7877158198260115,0.17755102040816326
who_covid,medical_guideline,semantic,256,BAAI/bge-large-en-v1.5,0.8,0.6836734693877551,0.8061224489795918,0.8163265306122449,0.7384353741496598,0.7581975620636199,0.16530612244897958
who_covid,medical_guideline,semantic,256,BAAI/bge-large-en-v1.5,0.9,0.6836734693877551,0.8061224489795918,0.8163265306122449,0.7384353741496598,0.7581975620636199,0.16326530612244894
who_covid,medical_guideline,semantic,256,nomic-ai/nomic-embed-text-v1.5,0.5,0.6428571428571429,0.8571428571428571,0.9081632653061225,0.7525510204081632,0.7920135621830492,0.2653061224489796
who_covid,medical_guideline,semantic,256,nomic-ai/nomic-embed-text-v1.5,0.6,0.6020408163265306,0.8061224489795918,0.8775510204081632,0.7129251700680272,0.7544373312168036,0.20612244897959184
who_covid,medical_guideline,semantic,256,nomic-ai/nomic-embed-text-v1.5,0.7,0.5510204081632653,0.7551020408163265,0.8469387755102041,0.6681972789115647,0.7130950773278179,0.17551020408163262
who_covid,medical_guideline,semantic,256,nomic-ai/nomic-embed-text-v1.5,0.8,0.5102040816326531,0.7244897959183674,0.8163265306122449,0.632482993197279,0.6787168095071184,0.16530612244897958
who_covid,medical_guideline,semantic,256,nomic-ai/nomic-embed-text-v1.5,0.9,0.4897959183673469,0.7040816326530612,0.7959183673469388,0.6120748299319728,0.6583086462418123,0.15918367346938772
who_covid,medical_guideline,semantic,512,sentence-transformers/all-MiniLM-L6-v2,0.5,0.3469387755102041,0.5510204081632653,0.6632653061224489,0.46309523809523817,0.5129003462436823,0.15510204081632653
who_covid,medical_guideline,semantic,512,sentence-transformers/all-MiniLM-L6-v2,0.6,0.3163265306122449,0.46938775510204084,0.5918367346938775,0.4102040816326531,0.45493412218357887,0.12448979591836733
who_covid,medical_guideline,semantic,512,sentence-transformers/all-MiniLM-L6-v2,0.7,0.2755102040816326,0.37755102040816324,0.5102040816326531,0.351530612244898,0.39033021454001227,0.10204081632653061
who_covid,medical_guideline,semantic,512,sentence-transformers/all-MiniLM-L6-v2,0.8,0.2755102040816326,0.37755102040816324,0.5,0.3489795918367347,0.38593555578416133,0.09999999999999999
who_covid,medical_guideline,semantic,512,sentence-transformers/all-MiniLM-L6-v2,0.9,0.2653061224489796,0.3673469387755102,0.4897959183673469,0.33877551020408164,0.3757314741515083,0.09795918367346937
who_covid,medical_guideline,semantic,512,BAAI/bge-large-en-v1.5,0.5,0.5918367346938775,0.7653061224489796,0.8571428571428571,0.683843537414966,0.7265700693682944,0.2387755102040816
who_covid,medical_guideline,semantic,512,BAAI/bge-large-en-v1.5,0.6,0.5408163265306123,0.6938775510204082,0.7755102040816326,0.6222789115646258,0.6600620840539474,0.1693877551020408
who_covid,medical_guideline,semantic,512,BAAI/bge-large-en-v1.5,0.7,0.5,0.6428571428571429,0.7142857142857143,0.5782312925170068,0.6119794381067613,0.14489795918367343
who_covid,medical_guideline,semantic,512,BAAI/bge-large-en-v1.5,0.8,0.4897959183673469,0.6326530612244898,0.6938775510204082,0.5654761904761905,0.5973806977182573,0.1387755102040816
who_covid,medical_guideline,semantic,512,BAAI/bge-large-en-v1.5,0.9,0.4897959183673469,0.6326530612244898,0.6938775510204082,0.5654761904761905,0.5973806977182573,0.1387755102040816
who_covid,medical_guideline,semantic,512,nomic-ai/nomic-embed-text-v1.5,0.5,0.6428571428571429,0.7959183673469388,0.8877551020408163,0.7345238095238094,0.7727415184721314,0.26734693877551025
who_covid,medical_guideline,semantic,512,nomic-ai/nomic-embed-text-v1.5,0.6,0.5714285714285714,0.6938775510204082,0.8163265306122449,0.6561224489795918,0.6956244028129431,0.19183673469387755
who_covid,medical_guideline,semantic,512,nomic-ai/nomic-embed-text-v1.5,0.7,0.5,0.6428571428571429,0.7448979591836735,0.5891156462585034,0.6278409756609266,0.15714285714285714
who_covid,medical_guideline,semantic,512,nomic-ai/nomic-embed-text-v1.5,0.8,0.4897959183673469,0.6224489795918368,0.7346938775510204,0.5758503401360544,0.615146312943203,0.15102040816326529
who_covid,medical_guideline,semantic,512,nomic-ai/nomic-embed-text-v1.5,0.9,0.46938775510204084,0.6020408163265306,0.7040816326530612,0.552891156462585,0.5903434909220459,0.1408163265306122
who_covid,medical_guideline,semantic,1024,sentence-transformers/all-MiniLM-L6-v2,0.5,0.30612244897959184,0.5306122448979592,0.6224489795918368,0.42397959183673467,0.4734987838340213,0.15510204081632653
who_covid,medical_guideline,semantic,1024,sentence-transformers/all-MiniLM-L6-v2,0.6,0.2755102040816326,0.40816326530612246,0.4387755102040816,0.33877551020408164,0.3639256550855258,0.10204081632653061
who_covid,medical_guideline,semantic,1024,sentence-transformers/all-MiniLM-L6-v2,0.7,0.2653061224489796,0.3979591836734694,0.42857142857142855,0.3285714285714286,0.35372157345287275,0.09591836734693876
who_covid,medical_guideline,semantic,1024,sentence-transformers/all-MiniLM-L6-v2,0.8,0.2653061224489796,0.3979591836734694,0.41836734693877553,0.3260204081632653,0.3493269146970218,0.08775510204081632
who_covid,medical_guideline,semantic,1024,sentence-transformers/all-MiniLM-L6-v2,0.9,0.2653061224489796,0.3979591836734694,0.41836734693877553,0.3260204081632653,0.3493269146970218,0.0857142857142857
who_covid,medical_guideline,semantic,1024,BAAI/bge-large-en-v1.5,0.5,0.42857142857142855,0.6530612244897959,0.7244897959183674,0.541156462585034,0.5871639714135958,0.20612244897959184
who_covid,medical_guideline,semantic,1024,BAAI/bge-large-en-v1.5,0.6,0.3979591836734694,0.6122448979591837,0.673469387755102,0.502891156462585,0.5457190090498729,0.15714285714285714
who_covid,medical_guideline,semantic,1024,BAAI/bge-large-en-v1.5,0.7,0.3673469387755102,0.5816326530612245,0.6428571428571429,0.47397959183673466,0.5164427820455,0.136734693877551
who_covid,medical_guideline,semantic,1024,BAAI/bge-large-en-v1.5,0.8,0.3469387755102041,0.5306122448979592,0.6020408163265306,0.44200680272108844,0.4820039381688839,0.1204081632653061
who_covid,medical_guideline,semantic,1024,BAAI/bge-large-en-v1.5,0.9,0.32653061224489793,0.5102040816326531,0.5816326530612245,0.42159863945578235,0.46159577490357784,0.11632653061224486
who_covid,medical_guideline,semantic,1024,nomic-ai/nomic-embed-text-v1.5,0.5,0.3877551020408163,0.6836734693877551,0.7857142857142857,0.5421768707482992,0.6032564887269002,0.22448979591836735
who_covid,medical_guideline,semantic,1024,nomic-ai/nomic-embed-text-v1.5,0.6,0.32653061224489793,0.6122448979591837,0.6836734693877551,0.4658163265306122,0.5206322904283609,0.15918367346938772
who_covid,medical_guideline,semantic,1024,nomic-ai/nomic-embed-text-v1.5,0.7,0.2857142857142857,0.5714285714285714,0.6326530612244898,0.4224489795918367,0.47542130514189773,0.1387755102040816
who_covid,medical_guideline,semantic,1024,nomic-ai/nomic-embed-text-v1.5,0.8,0.2857142857142857,0.5714285714285714,0.6326530612244898,0.4207482993197279,0.47408528724831145,0.12857142857142856
who_covid,medical_guideline,semantic,1024,nomic-ai/nomic-embed-text-v1.5,0.9,0.2857142857142857,0.5612244897959183,0.6224489795918368,0.41564625850340137,0.46764722853839863,0.12448979591836734
who_covid,medical_guideline,structure_aware,256,sentence-transformers/all-MiniLM-L6-v2,0.5,0.5510204081632653,0.7244897959183674,0.7959183673469388,0.6443877551020408,0.6823195478992049,0.21020408163265308
who_covid,medical_guideline,structure_aware,256,sentence-transformers/all-MiniLM-L6-v2,0.6,0.5306122448979592,0.7142857142857143,0.7959183673469388,0.6299319727891156,0.6714080842060762,0.17755102040816326
who_covid,medical_guideline,structure_aware,256,sentence-transformers/all-MiniLM-L6-v2,0.7,0.5306122448979592,0.673469387755102,0.7653061224489796,0.6154761904761904,0.6527225439094485,0.1530612244897959
who_covid,medical_guideline,structure_aware,256,sentence-transformers/all-MiniLM-L6-v2,0.8,0.5204081632653061,0.6530612244897959,0.7448979591836735,0.6018707482993197,0.637416421460469,0.14897959183673468
who_covid,medical_guideline,structure_aware,256,sentence-transformers/all-MiniLM-L6-v2,0.9,0.4897959183673469,0.6020408163265306,0.6938775510204082,0.5610544217687075,0.5939280591426841,0.1387755102040816
who_covid,medical_guideline,structure_aware,256,BAAI/bge-large-en-v1.5,0.5,0.7653061224489796,0.9387755102040817,0.9489795918367347,0.8477891156462585,0.8738037076990035,0.2571428571428571
who_covid,medical_guideline,structure_aware,256,BAAI/bge-large-en-v1.5,0.6,0.7448979591836735,0.9081632653061225,0.9489795918367347,0.8299319727891156,0.8601414619913375,0.2204081632653061
who_covid,medical_guideline,structure_aware,256,BAAI/bge-large-en-v1.5,0.7,0.7244897959183674,0.8775510204081632,0.9285714285714286,0.8076530612244897,0.8381315544035384,0.18571428571428567
who_covid,medical_guideline,structure_aware,256,BAAI/bge-large-en-v1.5,0.8,0.6938775510204082,0.826530612244898,0.8775510204081632,0.7668367346938775,0.7946431920857534,0.17551020408163262
who_covid,medical_guideline,structure_aware,256,BAAI/bge-large-en-v1.5,0.9,0.6428571428571429,0.7755102040816326,0.8163265306122449,0.7137755102040815,0.7396753062976459,0.16326530612244894
who_covid,medical_guideline,structure_aware,256,nomic-ai/nomic-embed-text-v1.5,0.5,0.8061224489795918,0.9285714285714286,0.9591836734693877,0.8715986394557822,0.8938910939789262,0.26122448979591834
who_covid,medical_guideline,structure_aware,256,nomic-ai/nomic-embed-text-v1.5,0.6,0.7551020408163265,0.9081632653061225,0.9489795918367347,0.8379251700680271,0.8661323395702416,0.2183673469387755
who_covid,medical_guideline,structure_aware,256,nomic-ai/nomic-embed-text-v1.5,0.7,0.7244897959183674,0.8877551020408163,0.9285714285714286,0.8129251700680271,0.8424053345132039,0.18571428571428567
who_covid,medical_guideline,structure_aware,256,nomic-ai/nomic-embed-text-v1.5,0.8,0.6938775510204082,0.8367346938775511,0.8775510204081632,0.7721088435374148,0.798916972195419,0.17551020408163262
who_covid,medical_guideline,structure_aware,256,nomic-ai/nomic-embed-text-v1.5,0.9,0.6428571428571429,0.7857142857142857,0.8163265306122449,0.7185374149659863,0.7435019052763028,0.16326530612244894
who_covid,medical_guideline,structure_aware,512,sentence-transformers/all-MiniLM-L6-v2,0.5,0.5306122448979592,0.673469387755102,0.7346938775510204,0.6051020408163265,0.6373081874862919,0.2183673469387755
who_covid,medical_guideline,structure_aware,512,sentence-transformers/all-MiniLM-L6-v2,0.6,0.46938775510204084,0.6326530612244898,0.7040816326530612,0.5561224489795918,0.5929072927350415,0.1673469387755102
who_covid,medical_guideline,structure_aware,512,sentence-transformers/all-MiniLM-L6-v2,0.7,0.4387755102040816,0.5918367346938775,0.6632653061224489,0.5181972789115646,0.5540737901025745,0.1387755102040816
who_covid,medical_guideline,structure_aware,512,sentence-transformers/all-MiniLM-L6-v2,0.8,0.41836734693877553,0.5816326530612245,0.6530612244897959,0.502891156462585,0.5401036855471812,0.13265306122448975
who_covid,medical_guideline,structure_aware,512,sentence-transformers/all-MiniLM-L6-v2,0.9,0.41836734693877553,0.5714285714285714,0.6428571428571429,0.4994897959183674,0.5350016447308548,0.12857142857142856
who_covid,medical_guideline,structure_aware,512,BAAI/bge-large-en-v1.5,0.5,0.7755102040816326,0.8775510204081632,0.9285714285714286,0.835374149659864,0.8587448680418344,0.27346938775510204
who_covid,medical_guideline,structure_aware,512,BAAI/bge-large-en-v1.5,0.6,0.7448979591836735,0.8673469387755102,0.9285714285714286,0.8153061224489796,0.8436202002949568,0.22653061224489796
who_covid,medical_guideline,structure_aware,512,BAAI/bge-large-en-v1.5,0.7,0.6938775510204082,0.8469387755102041,0.9183673469387755,0.7787414965986394,0.8136365912301083,0.1897959183673469
who_covid,medical_guideline,structure_aware,512,BAAI/bge-large-en-v1.5,0.8,0.6836734693877551,0.8367346938775511,0.9081632653061225,0.7685374149659864,0.8034325095974553,0.18367346938775506
who_covid,medical_guideline,structure_aware,512,BAAI/bge-large-en-v1.5,0.9,0.6836734693877551,0.826530612244898,0.8979591836734694,0.7651360544217686,0.7983304687811288,0.17959183673469387
who_covid,medical_guideline,structure_aware,512,nomic-ai/nomic-embed-text-v1.5,0.5,0.7551020408163265,0.9081632653061225,0.9387755102040817,0.8341836734693877,0.860848844051813,0.3
